id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.656693160533905,0.7054970860481262,0.617864191532135,0.7423267960548401,0.7219310402870178,0.6714649200439453,0.6412009000778198,0.6567825675010681,0.6703672409057617,0.6911790370941162,0.6751219630241394,0.6756396293640137,0.713854968547821,0.7423267960548401
11,0.5,elasticnet,saga,0.6567168831825256,0.705524206161499,0.6178675889968872,0.7423335909843445,0.7219175100326538,0.6714784502983093,0.6412246227264404,0.6567859649658203,0.6703706383705139,0.6912128925323486,0.6751253008842468,0.6756463646888733,0.7139395475387573,0.7423335909843445
12,0.6,elasticnet,saga,0.6567168831825256,0.7055174112319946,0.617877721786499,0.7423572540283203,0.72193443775177,0.6714886426925659,0.6412381529808044,0.6568164229393005,0.6703976988792419,0.6912196278572083,0.6751388907432556,0.6756463646888733,0.7139564752578735,0.7423572540283203
13,0.7,elasticnet,saga,0.6567405462265015,0.7055276036262512,0.6178811192512512,0.7423707842826843,0.721920907497406,0.6714953780174255,0.6412686109542847,0.6567791700363159,0.6704078912734985,0.691246747970581,0.6751490235328674,0.6756565570831299,0.7139192819595337,0.7423707842826843
14,0.8,elasticnet,saga,0.6567507386207581,0.7055276036262512,0.6178811192512512,0.7423877120018005,0.7219107151031494,0.6715123057365417,0.6412956714630127,0.6567622423171997,0.6704315543174744,0.6912535429000854,0.6751625537872314,0.6756666898727417,0.7138617038726807,0.7423877120018005
15,0.9,elasticnet,saga,0.6567608714103699,0.7055140137672424,0.617877721786499,0.7424012422561646,0.721920907497406,0.6715191006660461,0.6413092613220215,0.6567690372467041,0.670441746711731,0.6912501454353333,0.675155758857727,0.6756565570831299,0.7138888239860535,0.7424012422561646
16,None,none,lbfgs,0.6603993773460388,0.7062662243843079,0.6188288927078247,0.7412984371185303,0.7216906547546387,0.6760001182556152,0.6491771340370178,0.6570026278495789,0.6733136773109436,0.6942511200904846,0.6794917583465576,0.6800459027290344,0.7166637778282166,0.7412984371185303
17,None,none,newton-cg,0.6540294289588928,0.7016853094100952,0.6195701956748962,0.7419174909591675,0.7209187150001526,0.6690940260887146,0.637178897857666,0.6562273502349854,0.669330894947052,0.6907657980918884,0.6727593541145325,0.6731705665588379,0.7099361419677734,0.7419174909591675
18,None,none,sag,0.6568657755851746,0.7056834697723389,0.6179115772247314,0.7424756288528442,0.7221951484680176,0.671617329120636,0.6415529847145081,0.6568299531936646,0.6706855893135071,0.691074013710022,0.6752573251724243,0.6757141351699829,0.7136011719703674,0.7424756288528442
19,None,none,saga,0.6567676663398743,0.7055106163024902,0.6178879141807556,0.7424181699752808,0.721907377243042,0.6715258955955505,0.6412855386734009,0.6567521095275879,0.6704214215278625,0.6912298202514648,0.6751591563224792,0.6756531596183777,0.7136925458908081,0.7424181699752808
