id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.7381587624549866,0.7131308317184448,0.6419241428375244,0.7153247594833374,0.7141372561454773,0.7457857131958008,0.7423428297042847,0.6876569986343384,0.7209208011627197,0.7455857992172241,0.7394030094146729,0.7368640303611755,0.7231308817863464,0.7423428297042847
11,0.5,elasticnet,saga,0.738162100315094,0.7131511569023132,0.6419241428375244,0.7153348922729492,0.7141609191894531,0.7457925081253052,0.7423530220985413,0.687650203704834,0.7209275364875793,0.7455959320068359,0.7394131422042847,0.7368606328964233,0.723137617111206,0.7423530220985413
12,0.6,elasticnet,saga,0.7381587624549866,0.7131544947624207,0.6419342756271362,0.7153382897377014,0.7141778469085693,0.7458128333091736,0.7423631548881531,0.6876536011695862,0.7209411263465881,0.7455993294715881,0.7394199371337891,0.7368640303611755,0.7231478095054626,0.7423631548881531
13,0.7,elasticnet,saga,0.7381587624549866,0.7131578922271729,0.6419410705566406,0.7153416275978088,0.7141812443733215,0.7458128333091736,0.7423766851425171,0.6876671314239502,0.7209478616714478,0.7455993294715881,0.7394232749938965,0.7368674278259277,0.7231444120407104,0.7423766851425171
14,0.8,elasticnet,saga,0.738162100315094,0.713161289691925,0.6419376730918884,0.7153416275978088,0.7141947746276855,0.7458162307739258,0.7423936128616333,0.6876773238182068,0.7209546566009521,0.7455925345420837,0.7394300699234009,0.7368809580802917,0.7231444120407104,0.7423936128616333
15,0.9,elasticnet,saga,0.7381654977798462,0.7131680846214294,0.6419342756271362,0.7153551578521729,0.7141981720924377,0.7458162307739258,0.7423936128616333,0.6876773238182068,0.720964789390564,0.7456128597259521,0.7394300699234009,0.736884355545044,0.7231613397598267,0.7423936128616333
16,None,none,lbfgs,0.7383245825767517,0.7134933471679688,0.6421576738357544,0.7154871225357056,0.7145604491233826,0.7460871934890747,0.7426272034645081,0.6879549026489258,0.7212594747543335,0.745684027671814,0.7396297454833984,0.7370774149894714,0.7234963178634644,0.7426272034645081
17,None,none,newton-cg,0.7382535338401794,0.7144081592559814,0.6419647336006165,0.7163903713226318,0.7156946659088135,0.7458365559577942,0.7442218065261841,0.6903957724571228,0.7226107716560364,0.7458940148353577,0.7396026849746704,0.7371281981468201,0.7241901159286499,0.7442218065261841
18,None,none,sag,0.738206148147583,0.7133137583732605,0.6419546008110046,0.7154701948165894,0.7144013047218323,0.745934784412384,0.7424850463867188,0.6878262758255005,0.7210732102394104,0.7456128597259521,0.739528238773346,0.7370029091835022,0.7233542203903198,0.7424850463867188
19,None,none,saga,0.7381756901741028,0.7131782174110413,0.6419512033462524,0.7153720855712891,0.7142184972763062,0.7458365559577942,0.7423868775367737,0.6877009868621826,0.720964789390564,0.7455993294715881,0.7394503951072693,0.7369114756584167,0.7231816053390503,0.7423868775367737
