id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.7363952994346619,0.6348555684089661,0.5687931776046753,0.595111072063446,0.5933498740196228,0.7508865594863892,0.7188541889190674,0.5660550594329834,0.6707499027252197,0.6766111254692078,0.7333543300628662,0.7373347878456116,0.6498847603797913,0.7508865594863892
11,0.5,elasticnet,saga,0.7363986968994141,0.6348623633384705,0.5687897801399231,0.5951313972473145,0.593366801738739,0.7509034872055054,0.7188102006912231,0.5660584568977356,0.6707804203033447,0.6766247153282166,0.7334017157554626,0.737341582775116,0.6499050855636597,0.7509034872055054
12,0.6,elasticnet,saga,0.7363885641098022,0.6348657011985779,0.5687897801399231,0.5951415300369263,0.593380331993103,0.7509034872055054,0.7188135981559753,0.566061794757843,0.6707736253738403,0.6766484379768372,0.733377993106842,0.7373517155647278,0.6499321460723877,0.7509034872055054
13,0.7,elasticnet,saga,0.7363919615745544,0.6348487734794617,0.5688101053237915,0.5951584577560425,0.5933837294578552,0.7509000897407532,0.718820333480835,0.5660685896873474,0.6707566976547241,0.6766484379768372,0.7333407998085022,0.7373483777046204,0.6499795317649841,0.7509000897407532
14,0.8,elasticnet,saga,0.7363648414611816,0.6348690986633301,0.5688270330429077,0.5951651930809021,0.593366801738739,0.7509034872055054,0.7188609838485718,0.566034734249115,0.6706957221031189,0.6766077876091003,0.7332832217216492,0.7373483777046204,0.6499693989753723,0.7509034872055054
15,0.9,elasticnet,saga,0.7363242506980896,0.6348589658737183,0.5688304305076599,0.5951584577560425,0.5933701992034912,0.7508932948112488,0.7188575863838196,0.566021203994751,0.6706415414810181,0.6765095591545105,0.7331749200820923,0.7373517155647278,0.6499761343002319,0.7508932948112488
16,None,none,lbfgs,0.7410661578178406,0.653751790523529,0.5879619121551514,0.6233038902282715,0.6179975867271423,0.750097393989563,0.7220196723937988,0.6064761877059937,0.6703943014144897,0.7034301161766052,0.7408618330955505,0.73790043592453,0.6780373454093933,0.750097393989563
17,None,none,newton-cg,0.7360602617263794,0.6249618530273438,0.568942129611969,0.5823745727539062,0.5835957527160645,0.7519466876983643,0.7102482318878174,0.5559768676757812,0.6591029763221741,0.6625953912734985,0.7333069443702698,0.7355228066444397,0.6354243755340576,0.7519466876983643
18,None,none,sag,0.735559344291687,0.6346421241760254,0.5689725875854492,0.5949385762214661,0.5932144522666931,0.7511913776397705,0.7186375260353088,0.5650665163993835,0.6698592305183411,0.6768719553947449,0.7331613898277283,0.7372467517852783,0.6489270329475403,0.7511913776397705
19,None,none,saga,0.736259937286377,0.6347911953926086,0.5688202381134033,0.5950772762298584,0.5933295488357544,0.7509136199951172,0.7186951041221619,0.5659738183021545,0.6705805659294128,0.6766687035560608,0.7331647872924805,0.7373720407485962,0.6498441696166992,0.7509136199951172
