id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.5785005688667297,0.5945659279823303,0.6673650741577148,0.6107433438301086,0.5918906331062317,0.5752979516983032,0.5767747759819031,0.6239479780197144,0.6152957677841187,0.6090929508209229,0.5754086375236511,0.5723130106925964,0.5906320810317993,0.6673650741577148
11,0.5,elasticnet,saga,0.5784972310066223,0.5945794582366943,0.6672025918960571,0.6107433438301086,0.5919075608253479,0.5752979516983032,0.5767713785171509,0.6239446401596069,0.6153092980384827,0.6091336011886597,0.5754153728485107,0.5723164081573486,0.5906456112861633,0.6672025918960571
12,0.6,elasticnet,saga,0.5785005688667297,0.5946099758148193,0.6672093868255615,0.6107365489006042,0.5919176936149597,0.5752979516983032,0.5767713785171509,0.6239615678787231,0.6153126955032349,0.6091369986534119,0.5754153728485107,0.5723130106925964,0.590652346611023,0.6672093868255615
13,0.7,elasticnet,saga,0.5784972310066223,0.5945794582366943,0.6671416759490967,0.6107602119445801,0.5919109582901001,0.5752912163734436,0.5767002701759338,0.6239784955978394,0.6153533458709717,0.6091708540916443,0.5754390954971313,0.5723130106925964,0.5906625390052795,0.6671416759490967
14,0.8,elasticnet,saga,0.5784972310066223,0.5946133732795715,0.6671924591064453,0.6107568740844727,0.5919380187988281,0.5752979516983032,0.5767544507980347,0.6239649057388306,0.6153262853622437,0.6091776490211487,0.5754187703132629,0.5723130106925964,0.590665876865387,0.6671924591064453
15,0.9,elasticnet,saga,0.5784972310066223,0.5945964455604553,0.6671552062034607,0.6107602119445801,0.5919244885444641,0.575294554233551,0.576690137386322,0.6239954233169556,0.6153635382652283,0.6091911792755127,0.5754458904266357,0.5723130106925964,0.5906692743301392,0.6671552062034607
16,None,none,lbfgs,0.57829749584198,0.5942643880844116,0.6663123965263367,0.6118224263191223,0.592300295829773,0.5750337839126587,0.5761585831642151,0.6240935921669006,0.6153465509414673,0.6081953644752502,0.5754052400588989,0.5721335411071777,0.589028000831604,0.6663123965263367
17,None,none,newton-cg,0.5782264471054077,0.5958568453788757,0.6680184006690979,0.6081452965736389,0.5897474884986877,0.5750405788421631,0.575725257396698,0.6229391694068909,0.614316999912262,0.6075823307037354,0.573262631893158,0.571879506111145,0.5862056016921997,0.6680184006690979
18,None,none,sag,0.5784904360771179,0.5946675539016724,0.6668269038200378,0.610868513584137,0.5920395851135254,0.5752640962600708,0.5766156315803528,0.6241477131843567,0.615258514881134,0.6084054112434387,0.5754830837249756,0.572323203086853,0.5895931124687195,0.6668269038200378
19,None,none,saga,0.5784972310066223,0.5946133732795715,0.6670841574668884,0.6107704043388367,0.5918737053871155,0.5752912163734436,0.5766630172729492,0.6239784955978394,0.6153872013092041,0.6091437935829163,0.5754458904266357,0.5723164081573486,0.5904797911643982,0.6670841574668884
