id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.6838517785072327,0.7319457530975342,0.6127936244010925,0.6857178807258606,0.6884636282920837,0.7062357664108276,0.6804490685462952,0.6656488180160522,0.7334042191505432,0.7171782851219177,0.7153910994529724,0.7115979790687561,0.7347756624221802,0.7334042191505432
11,0.5,elasticnet,saga,0.6838788390159607,0.7319524884223938,0.6127902269363403,0.6857246160507202,0.6884636282920837,0.7062357664108276,0.6804693937301636,0.6656555533409119,0.7334177494049072,0.7171782851219177,0.7154316902160645,0.7116183042526245,0.7347925901412964,0.7334177494049072
12,0.6,elasticnet,saga,0.6838788390159607,0.7319592833518982,0.6128003597259521,0.6857009530067444,0.6884636282920837,0.706256091594696,0.6804829239845276,0.6656589508056641,0.7334279417991638,0.7171986103057861,0.7154520153999329,0.7116555571556091,0.7347925901412964,0.7334279417991638
13,0.7,elasticnet,saga,0.6838788390159607,0.7319491505622864,0.6127969622612,0.6857449412345886,0.6884772181510925,0.7062493562698364,0.6804829239845276,0.6656691431999207,0.7334245443344116,0.7171952128410339,0.7154384851455688,0.7116521596908569,0.7347891926765442,0.7334245443344116
14,0.8,elasticnet,saga,0.6838889718055725,0.731955885887146,0.6128037571907043,0.6857584714889526,0.6884974837303162,0.7062493562698364,0.680503249168396,0.6656928062438965,0.7334245443344116,0.7171952128410339,0.7154452800750732,0.7116657495498657,0.734785795211792,0.7334245443344116
15,0.9,elasticnet,saga,0.6839160323143005,0.7319694757461548,0.6127969622612,0.685721218585968,0.6884805560112,0.7062934041023254,0.6805540323257446,0.6656962037086487,0.7334482669830322,0.717208743095398,0.7154655456542969,0.7116826772689819,0.7348027229309082,0.7334482669830322
16,None,none,lbfgs,0.6842105388641357,0.7316001057624817,0.6126243472099304,0.685721218585968,0.68831467628479,0.7066930532455444,0.6808959245681763,0.6657367944717407,0.733715832233429,0.7174865007400513,0.7159901857376099,0.7121331095695496,0.7345759868621826,0.733715832233429
17,None,none,newton-cg,0.6845388412475586,0.7329418659210205,0.6141847968101501,0.6852949857711792,0.6877323389053345,0.7063306570053101,0.6811092495918274,0.6649581789970398,0.7336176037788391,0.7176084518432617,0.7157939076423645,0.7119197249412537,0.7351952791213989,0.7336176037788391
18,None,none,sag,0.6842037439346313,0.7319152355194092,0.6127563714981079,0.6857652068138123,0.6885280013084412,0.7066896557807922,0.6808959245681763,0.6658891439437866,0.7336277365684509,0.7175678014755249,0.7158141732215881,0.7120653986930847,0.734826385974884,0.7336277365684509
19,None,none,saga,0.6839397549629211,0.7319762110710144,0.6127834320068359,0.6857381463050842,0.6884941458702087,0.7063543200492859,0.6805709600448608,0.6657063364982605,0.7334617972373962,0.7172189354896545,0.7155061960220337,0.7117199301719666,0.7348162531852722,0.7334617972373962
