id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,0.4,elasticnet,saga,0.6402572393417358,0.6911783814430237,0.6084880232810974,0.7088195085525513,0.7160806059837341,0.6588652729988098,0.6438585519790649,0.744723916053772,0.6927940845489502,0.6769329309463501,0.6638877391815186,0.6585867404937744,0.6790086030960083,0.744723916053772
11,0.5,elasticnet,saga,0.640274167060852,0.6911851167678833,0.608481228351593,0.7088228464126587,0.7160840034484863,0.6588855981826782,0.6438890099525452,0.7447171807289124,0.6928245425224304,0.6769566535949707,0.663908064365387,0.658610463142395,0.6790255308151245,0.7447171807289124
12,0.6,elasticnet,saga,0.6402403116226196,0.6911851167678833,0.6084846258163452,0.7088363766670227,0.716090738773346,0.6588754653930664,0.6439296007156372,0.7447577714920044,0.6928178071975708,0.6769667863845825,0.6638098955154419,0.6585833430290222,0.6790457963943481,0.7447577714920044
13,0.7,elasticnet,saga,0.6400913596153259,0.6910496354103088,0.6085116863250732,0.7088363766670227,0.7160874009132385,0.6588652729988098,0.6439296007156372,0.7449135184288025,0.692777156829834,0.6770074367523193,0.6636474132537842,0.6585698127746582,0.6791371703147888,0.7449135184288025
14,0.8,elasticnet,saga,0.6400846242904663,0.6910191178321838,0.6085048913955688,0.7088059186935425,0.7160806059837341,0.658882200717926,0.6439296007156372,0.7449338436126709,0.6927669644355774,0.6770142316818237,0.6636508107185364,0.6585833430290222,0.6791946887969971,0.7449338436126709
15,0.9,elasticnet,saga,0.6400947570800781,0.691022515296936,0.608494758605957,0.7088059186935425,0.7160806059837341,0.6588855981826782,0.6439262628555298,0.7449541091918945,0.692777156829834,0.6770379543304443,0.6636643409729004,0.65857994556427,0.6792218089103699,0.7449541091918945
16,None,none,lbfgs,0.6394821405410767,0.6912562847137451,0.6091142296791077,0.7087247371673584,0.7166324853897095,0.6585299968719482,0.6440041065216064,0.7463217973709106,0.6915714740753174,0.6776441931724548,0.6634578704833984,0.6578517556190491,0.6800339818000793,0.7463217973709106
17,None,none,newton-cg,0.638866126537323,0.6917102932929993,0.6067075133323669,0.7093810439109802,0.7161076664924622,0.6578051447868347,0.6451822519302368,0.7460103631019592,0.6928889155387878,0.6788703203201294,0.6620633006095886,0.6586409211158752,0.679864764213562,0.7460103631019592
18,None,none,sag,0.6402064561843872,0.6913579702377319,0.6085218191146851,0.7091577649116516,0.716483473777771,0.6590346097946167,0.6445965766906738,0.7452012300491333,0.6922250986099243,0.6776848435401917,0.6644022464752197,0.6587425470352173,0.6805009841918945,0.7452012300491333
19,None,none,saga,0.6401421427726746,0.691022515296936,0.6084744334220886,0.708775520324707,0.7161009311676025,0.6588957905769348,0.6439601182937622,0.7447713017463684,0.692804217338562,0.6770412921905518,0.6637320518493652,0.6586205959320068,0.6793334484100342,0.7447713017463684
