id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
10,Manhattan,25,1,0.8841665387153625,0.7225196361541748,0.6572949886322021,0.709766685962677,0.6993688941001892,0.793278157711029,0.7733168005943298,0.677463710308075,0.7504597306251526,0.7843780517578125,0.7863876223564148,0.7823801636695862,0.7480481863021851,0.8841665387153625
11,Euclidean,25,2,0.8785886168479919,0.7164648175239563,0.6530130505561829,0.7047228217124939,0.6927939057350159,0.791875958442688,0.7734725475311279,0.6699448227882385,0.7471170425415039,0.7821595668792725,0.7841671705245972,0.7808289527893066,0.7439398765563965,0.8785886168479919
12,Manhattan,29,1,0.880751371383667,0.7220520377159119,0.6581987738609314,0.7091408371925354,0.6988983154296875,0.7928581833839417,0.7725178599357605,0.6767832636833191,0.7493759989738464,0.7836329340934753,0.7852638363838196,0.7814691066741943,0.747296929359436,0.880751371383667
13,Euclidean,29,2,0.8755254745483398,0.7178269028663635,0.6545464396476746,0.7046923637390137,0.693271279335022,0.7909207940101624,0.7719693779945374,0.6711093783378601,0.7465683817863464,0.7806150317192078,0.7838862538337708,0.7801516056060791,0.7445963621139526,0.8755254745483398
14,Manhattan,33,1,0.8779014945030212,0.7236275672912598,0.6608051061630249,0.7114513516426086,0.7011430263519287,0.7923128604888916,0.7700396180152893,0.678425133228302,0.7507645487785339,0.7841172814369202,0.7870070338249207,0.7805715799331665,0.7486370205879211,0.8779014945030212
15,Euclidean,33,2,0.8726417422294617,0.7208560109138489,0.6571832895278931,0.7072058320045471,0.6963793635368347,0.7903314828872681,0.7695149183273315,0.6746233701705933,0.7482753396034241,0.7809977531433105,0.7855143547058105,0.7795995473861694,0.746819794178009,0.8726417422294617
16,Manhattan,37,1,0.8754273056983948,0.7223874926567078,0.6618239879608154,0.7104466557502747,0.6998699903488159,0.7924178838729858,0.7698364853858948,0.6765936613082886,0.750568151473999,0.7829453349113464,0.7859171032905579,0.7797688841819763,0.7467385530471802,0.8754273056983948
17,Euclidean,37,2,0.8698493838310242,0.7203680872917175,0.6584323048591614,0.7081868648529053,0.6950182914733887,0.7902976274490356,0.769254207611084,0.6737059354782104,0.7482380867004395,0.7811806797981262,0.7859306931495667,0.778234601020813,0.7461057305335999,0.8698493838310242
18,Manhattan,41,1,0.8731629848480225,0.7204087376594543,0.6620846390724182,0.7090968489646912,0.6997277736663818,0.7905380725860596,0.7688276171684265,0.6753342747688293,0.7480179071426392,0.7825558185577393,0.785311222076416,0.7790169715881348,0.7440853714942932,0.8731629848480225
19,Euclidean,41,2,0.8673210144042969,0.7194939255714417,0.659271776676178,0.7078722715377808,0.6957360506057739,0.7881976962089539,0.7681133151054382,0.6729035973548889,0.746991753578186,0.7809266448020935,0.7836933135986328,0.7769848704338074,0.7448806762695312,0.8673210144042969
20,Manhattan,45,1,0.8708512187004089,0.7202427387237549,0.6622775793075562,0.7098276019096375,0.7000765204429626,0.7901655435562134,0.7684349417686462,0.6755645275115967,0.7474794387817383,0.7828606367111206,0.7848881483078003,0.7789763808250427,0.7455304265022278,0.8708512187004089
21,Euclidean,45,2,0.8650702238082886,0.7181047797203064,0.659894585609436,0.7080786228179932,0.695949375629425,0.7876625061035156,0.767382025718689,0.6730796694755554,0.7461010217666626,0.7808927893638611,0.7835782170295715,0.7767478227615356,0.7440921664237976,0.8650702238082886
22,Manhattan,49,1,0.8686985969543457,0.7207306623458862,0.6631508469581604,0.7104939818382263,0.7008857131004333,0.7892036437988281,0.7677780985832214,0.6747012138366699,0.746920645236969,0.7825287580490112,0.7847527265548706,0.779193103313446,0.7459331154823303,0.8686985969543457
23,Euclidean,49,2,0.8628295660018921,0.7171120047569275,0.6603955626487732,0.7078925967216492,0.6956514120101929,0.7864364385604858,0.766461193561554,0.6715630292892456,0.7438251376152039,0.7799816131591797,0.7835443615913391,0.7773811221122742,0.7439602017402649,0.8628295660018921
